wl	I	dolp	aop	docp
424.62462462462463	NaN	NaN	NaN	NaN
424.92492492492494	0.0010992317388780536	0.08762612622774041	16.820647533757633	-0.9961534329621717
425.22522522522524	0.0011565082912730568	0.10375103217704389	16.05070374531358	-0.9946032994728089
425.52552552552555	NaN	NaN	NaN	NaN
425.8258258258258	0.001195131795315275	0.14758668478970563	29.701658704216346	-0.9749596929542222
426.1261261261261	0.0012238314596293503	0.16331880201096308	27.86794628415389	-0.9751977499265492
426.4264264264264	0.001203892835290726	0.13675475060982628	31.61153970704874	-0.963805848450733
426.7267267267267	0.0012244125700895466	0.07438739882295642	32.07301960751105	-0.9611872293118777
427.02702702702703	0.0012478701927636894	0.08772946481082282	40.2405237796235	-0.9498908831251084
427.32732732732734	0.0012394183409118375	0.08613065702921986	36.530005082096906	-0.9395811985214821
427.62762762762765	0.0012826128918273026	0.09788608821794907	29.950846783646945	-0.922391583658596
427.92792792792795	0.001265222529081931	0.08528363365808266	25.581137826556553	-0.9689856285709867
428.2282282282282	0.0013352616211491422	0.09412026022704789	22.20621282484661	-0.9726943953694345
428.5285285285285	NaN	NaN	NaN	NaN
428.8288288288288	NaN	NaN	NaN	NaN
429.1291291291291	0.0014126883297203166	0.09173509377780223	17.49207094042105	-0.9957834466236009
429.42942942942943	0.0014031273509236566	0.09601103164314795	20.932234981112053	-0.9953802699485349
429.72972972972974	NaN	NaN	NaN	NaN
430.03003003003005	0.0014456374171935716	0.08912804663264536	14.204925528333401	-0.996020176152797
430.33033033033036	0.0014485986908399553	0.08144997150978597	24.44637750902491	-0.9966774313392749
430.6306306306306	0.0014567258621248922	0.06612076981665468	30.169372851854625	-0.9978116274121347
430.9309309309309	0.0015009215560994563	0.10548643778530914	27.552695877855054	-0.99442074165987
431.2312312312312	0.0015540271825753172	0.0712266065300499	28.180465366938602	-0.9974601598671565
431.5315315315315	NaN	NaN	NaN	NaN
431.83183183183183	0.0015790320726200156	0.07329493882018197	36.11636722438998	-0.9973103087521685
432.13213213213214	0.001623842334443208	0.08222478852447311	40.224032132513166	-0.9966138089310752
432.43243243243245	0.0016054280220276702	0.07854501053622669	46.91028431329062	-0.9969105683660214
432.73273273273276	0.001647042800622455	0.09573506823971122	44.78379159661208	-0.9954068498403744
433.033033033033	0.0016997207173067666	0.0983732710959519	55.97860869593104	-0.9951495865114361
433.3333333333333	NaN	NaN	NaN	NaN
433.6336336336336	0.0017004836541630705	0.1081717111497252	47.856120633691035	-0.9941322250621093
433.93393393393393	0.0017258157706896893	0.12346997514828906	48.34310125084292	-0.9923483084264723
434.23423423423424	0.0017847541376480999	0.10594549425878506	58.84624399801115	-0.994371938585488
434.53453453453454	NaN	NaN	NaN	NaN
434.83483483483485	0.0018763838968435722	0.09618477703698655	49.26325970909133	-0.9953634957473301
435.13513513513516	0.0018957081100220911	0.12147761663078678	50.135474766995145	-0.9925941711785857
435.4354354354354	0.0018730452744821846	0.09393065622494898	47.56070553384438	-0.9955787421500875
435.7357357357357	0.0019183939106596046	0.1117693951382395	42.49096618028755	-0.9937341708477333
436.036036036036	0.0019382797525578548	0.10043874727327282	39.917388756561174	-0.994943243630598
436.33633633633633	0.001963197505703899	0.08493737546348648	41.6589948248713	-0.9963862916807792
436.63663663663664	0.002017792419132386	0.08743355737564196	37.760412792855455	-0.9961703534258787
436.93693693693695	0.002012914985694565	0.06903531717368515	45.020383831837876	-0.9976142165099335
437.23723723723725	NaN	NaN	NaN	NaN
437.53753753753756	0.0020067923984421663	0.04392547554808868	48.2082894585667	-0.9990348105035551
437.8378378378378	NaN	NaN	NaN	NaN
438.1381381381381	0.0020382079894623053	0.049146187990444096	46.88814022337945	-0.9987915959828696
438.4384384384384	0.002079604460499351	0.0727777847384496	35.361713244386046	-0.9973481809521506
438.73873873873873	NaN	NaN	NaN	NaN
439.03903903903904	0.0022229498899745083	0.07028588089427398	29.21144938916063	-0.9975268893352779
439.33933933933935	0.002246622336540082	0.014729412865115223	56.66813235340926	-0.9998915163139693
439.63963963963965	0.0022461284858954224	0.02546360221120205	57.49322670988725	-0.9996757499121551
439.93993993993996	NaN	NaN	NaN	NaN
440.24024024024027	0.0023144089563124576	0.01885175783046996	73.40357442869987	-0.999822289822897
440.5405405405405	0.002263598570440168	0.0238305831020339	54.190469370134544	-0.9997160113297261
440.8408408408408	0.002254853675841097	0.04513512471054076	65.61251077946594	-0.9989808909670714
441.14114114114113	0.002264649925235894	0.0637808817990554	50.732715532391765	-0.9979639267613509
441.44144144144144	0.00229375317025144	0.06228765326958154	44.630246263034415	-0.9980582389070131
441.74174174174175	0.0023095857360633325	0.07571315597037659	43.84568877613526	-0.9971296395218654
442.04204204204206	0.002336632786012249	0.06786355545284214	39.703828220367726	-0.9976946115126106
442.34234234234236	NaN	NaN	NaN	NaN
442.64264264264267	0.0023613879172104894	0.0461903576453293	56.80082926118356	-0.9989326558184973
442.9429429429429	NaN	NaN	NaN	NaN
443.2432432432432	0.0023348642173682582	0.034902209172431385	69.34869749400376	-0.9854966382086621
443.54354354354354	0.0023481127979096336	0.0440777162671731	47.19024149328287	-0.971216249405771
443.84384384384384	0.002304657552003421	0.040851850647789595	51.822375905841895	-0.9834655729985329
444.14414414414415	0.002345038785207501	0.03941709571086055	66.28077543097487	-0.942821880022944
444.44444444444446	0.0023684409016096176	0.05692947334031677	69.00882112583567	-0.9378984501110305
444.74474474474476	0.0023393231251336694	0.06492551842713162	74.01038438687253	-0.9720894727826129
445.0450450450451	0.002369735046168438	0.03975145664139728	82.65868671378006	-0.9627660990981016
445.3453453453453	0.002426663246575724	0.06304334443970692	86.12524740715259	-0.9606730847231716
445.64564564564563	0.002423156429640788	0.0837268349343621	87.81928086048664	-0.9489151096831134
445.94594594594594	0.002461338378850856	0.0809704886613304	-88.57157615707014	-0.9677409752543886
446.24624624624624	0.0024625333072967517	0.0866935659037057	88.97691010627295	-0.9639682860164593
446.54654654654655	0.002488393466677825	0.08469426284890867	89.84763119914388	-0.9506872874427553
446.84684684684686	0.002479724683609042	0.09315005256064746	78.94501396651015	-0.9521762009242758
447.14714714714717	0.0024569737997600914	0.10314892991439506	81.59581387304574	-0.9789808656085726
447.4474474474475	0.0024069789326861385	0.10320966175018167	81.1851665488105	-0.9867592695327344
447.7477477477477	0.0025087315330897053	0.1128252439677847	77.59197933872441	-0.978481028322458
448.04804804804803	NaN	NaN	NaN	NaN
448.34834834834834	0.0025108185566430343	0.10474612971182821	80.64778934286092	-0.9944989936195978
448.64864864864865	NaN	NaN	NaN	NaN
448.94894894894895	NaN	NaN	NaN	NaN
449.24924924924926	0.0026771202583419874	0.08675679038727656	77.96240947373028	-0.9962295214064368
449.54954954954957	NaN	NaN	NaN	NaN
449.8498498498499	NaN	NaN	NaN	NaN
450.1501501501501	0.0027194437385700213	0.06940831086605023	65.85556659981657	-0.9975883351276325
450.45045045045043	NaN	NaN	NaN	NaN
450.75075075075074	0.0027314916700432886	0.06218454366977706	70.87664926519587	-0.9980646685103032
451.05105105105105	0.002829502646113212	0.05197437104608829	81.0220668147537	-0.9986484189915705
451.35135135135135	0.002826728276120839	0.06102483935291252	77.42841524259731	-0.9981362477046665
451.65165165165166	NaN	NaN	NaN	NaN
451.95195195195197	NaN	NaN	NaN	NaN
452.2522522522523	NaN	NaN	NaN	NaN
452.5525525525525	0.002942469696968523	0.10522958817992777	66.2848639801232	-0.9944479542799023
452.85285285285283	0.0029382474595565523	0.10530279267292665	63.33238318675231	-0.9944402052689154
453.15315315315314	NaN	NaN	NaN	NaN
453.45345345345345	0.0029878024465416556	0.11663089705474522	60.25837183226106	-0.9931753288580045
453.75375375375376	0.0029479062441200112	0.12134567535727857	59.763919162502475	-0.992610309775234
454.05405405405406	NaN	NaN	NaN	NaN
454.35435435435437	0.0030783226025422853	0.11007794745544655	66.85583982769668	-0.9916339139820355
454.6546546546547	NaN	NaN	NaN	NaN
454.9549549549549	0.0030828714875183773	0.08483776734511225	63.32745350357081	-0.9963947778024012
455.25525525525524	0.0031226401285280826	0.10443878212142514	66.4268531336983	-0.9945313171484312
455.55555555555554	0.0031719201553916452	0.10225728589300388	63.27951639266126	-0.9947579843770024
455.85585585585585	0.0032333701862319697	0.0752312410472971	64.86714282378901	-0.9971661147323867
456.15615615615616	0.0032538621416836368	0.07892482650255164	71.9509343403819	-0.996880570460445
456.45645645645646	NaN	NaN	NaN	NaN
456.7567567567568	NaN	NaN	NaN	NaN
457.0570570570571	0.003350607578384129	0.06652593863305961	79.06405268197739	-0.9977846959584971
457.35735735735733	NaN	NaN	NaN	NaN
457.65765765765764	0.003451980159999484	0.05928348851241558	81.24319715461013	-0.9982411872838138
457.95795795795794	0.003475063065963304	0.06509123395566024	87.13651197626409	-0.997879316982835
458.25825825825825	NaN	NaN	NaN	NaN
458.55855855855856	0.003573343200404425	0.04481820863500434	83.58280882935398	-0.998995159234893
458.85885885885887	0.003657119583175459	0.062189171219276466	84.00041264919375	-0.998064380179485
459.1591591591592	0.003668557267753786	0.07749842500759205	85.61160008856035	-0.9969924744557216
459.4594594594595	0.0037047610184493913	0.05006490951470142	-89.16881802110132	-0.9987459661171527
459.75975975975973	NaN	NaN	NaN	NaN
460.06006006006004	0.0038015331231809253	0.06844995093562654	87.07971423643828	-0.9955559532153764
460.36036036036035	0.0038535447633925666	0.06132072086600591	85.59043390903578	-0.9925788082110559
460.66066066066065	0.003995310839586762	0.05270791357099816	84.14630695498435	-0.9825830339698843
460.96096096096096	0.003977823909020745	0.0540542594570697	85.2378684000632	-0.9881301772902403
461.26126126126127	0.004054111739708576	0.05109838899367262	82.29032858591457	-0.9809217974082329
461.5615615615616	0.0040611496154954844	0.06481480024196763	79.14907289652191	-0.9804235192048925
461.8618618618619	0.0040302647399596435	0.06175108277757977	71.93371268962584	-0.9785019382149395
462.1621621621622	0.004144187649361639	0.07292743663690726	73.53372211062468	-0.9857230286967168
462.46246246246244	0.004165274263769166	0.09086424009610004	74.0446343372394	-0.9829981223132417
462.76276276276275	0.00417281356877842	0.09944844374934843	75.12516604742805	-0.9816917912941465
463.06306306306305	0.004225041082005933	0.09483144088673548	72.93770944212464	-0.9852522216916632
463.36336336336336	NaN	NaN	NaN	NaN
463.66366366366367	0.004321126372568045	0.09353813437231334	72.49247138308121	-0.9956156976555498
463.963963963964	0.004393396283877157	0.09381783012637931	71.71527124284452	-0.995589380593414
464.2642642642643	0.004435250256608789	0.0924007087291675	69.66975232571694	-0.995721903458163
464.5645645645646	0.00450198773592437	0.09426898563806031	65.09044344629855	-0.9955467635157933
464.86486486486484	0.004521830391420328	0.09484995378494188	63.29153345059581	-0.9954915802089912
465.16516516516515	NaN	NaN	NaN	NaN
465.46546546546546	0.004694869247714068	0.0997516724744382	64.44109879080992	-0.9950123636611519
465.76576576576576	NaN	NaN	NaN	NaN
466.06606606606607	0.004869218910515843	0.08971931495903679	68.2969303925247	-0.9959670900804308
466.3663663663664	0.004916317646954537	0.09628703841814444	66.37093855761918	-0.9953536086399961
466.6666666666667	0.004957649481136385	0.09183583994702582	65.48586255162401	-0.995774160390409
466.966966966967	0.005094284232929102	0.0865115998448939	69.66647783137901	-0.996250843458753
467.26726726726724	0.005117668161204502	0.09126965182974157	69.74178607104619	-0.9958262150871896
467.56756756756755	0.005166510243249549	0.08961904501967544	69.41909042215987	-0.9959761175699753
467.86786786786786	NaN	NaN	NaN	NaN
468.16816816816817	NaN	NaN	NaN	NaN
468.4684684684685	0.005390953971167216	0.10135918737547843	72.30482123092914	-0.9948498957805557
468.7687687687688	NaN	NaN	NaN	NaN
469.0690690690691	0.005540678282084799	0.11289842578848751	73.2960600989104	-0.9936065345268625
469.3693693693694	NaN	NaN	NaN	NaN
469.66966966966964	0.005679142444966992	0.1083861134349563	78.86654566327414	-0.9941088725157143
469.96996996996995	NaN	NaN	NaN	NaN
470.27027027027026	0.005837539173760171	0.10336031152657386	77.00274885900731	-0.9946439795228892
470.57057057057057	0.005944972349072174	0.09556281218474515	80.0039005523144	-0.9954234018383047
470.8708708708709	NaN	NaN	NaN	NaN
471.1711711711712	0.006161789646739382	0.09063084263097491	78.2047592544532	-0.9956388212224768
471.4714714714715	0.006289651022400758	0.08665724854431103	77.36964803238915	-0.9879064513500747
471.7717717717718	0.00655278323616109	0.08318280938112987	77.44611071473867	-0.977207372933487
472.07207207207205	0.0067135452022949365	0.07765220469900685	77.62301431152618	-0.9648472389393862
472.37237237237235	0.0069084139239917785	0.06772567259594363	81.36066556953095	-0.9667116125503591
472.67267267267266	0.006979784136282904	0.06249599825924368	80.21435513324322	-0.9647917675231825
472.97297297297297	0.007249995218567801	0.05531583084038916	83.73865812788809	-0.959769277299997
473.2732732732733	0.007387286443309993	0.05415503535329543	84.2940616160259	-0.9600171954103957
473.5735735735736	0.007649542431258775	0.05702935362596909	77.30309981280404	-0.9579141859639301
473.8738738738739	0.007800487624254935	0.05759397221693062	75.65457227150037	-0.9570046547049907
474.1741741741742	0.008165291079681239	0.06251992181394223	79.21213339544533	-0.9531433365044704
474.47447447447445	0.008368027368166558	0.0617867992325565	79.7794105694554	-0.9558853051056208
474.77477477477476	0.008699645296212607	0.0688809744865069	77.5615255956404	-0.9713132496145755
475.07507507507506	0.008917228364995677	0.07390001174884495	76.19560477201019	-0.9728396278561621
475.37537537537537	0.009396500542118822	0.07059286722069365	78.00774092428205	-0.9698187390273076
475.6756756756757	0.009679098425716702	0.0758040619134537	79.19225897741093	-0.969311789087865
475.975975975976	0.010157460611301737	0.0789066301079615	77.94116911110027	-0.9747074412780334
476.2762762762763	0.010439665840935081	0.08113367148858854	76.9113733327116	-0.975137950026032
476.5765765765766	0.011101772657870023	0.08597805141745486	77.66637041135526	-0.9711513630240436
476.87687687687685	0.011408858372155736	0.08403580562716748	77.8099330153399	-0.9720230294303788
477.17717717717716	0.012027577509972942	0.0855340880533672	78.66804613952999	-0.9779687571432805
477.47747747747746	0.012449740472935905	0.09030376230169986	78.51704464653791	-0.9715960637646939
477.77777777777777	0.01320634146976502	0.08471596144632379	78.42150601553526	-0.9719564429750243
478.0780780780781	0.013623954168177717	0.08626248384232299	77.60876369057219	-0.973516271186397
478.3783783783784	0.014529001725853396	0.08015214166834782	76.47229124245104	-0.9742681914638207
478.6786786786787	0.015016902535777052	0.0779519574566933	76.77959698480736	-0.976621460798153
478.978978978979	0.016044350154824676	0.07154116150522484	75.87352825529277	-0.9696768949960897
479.27927927927925	0.016564142527966078	0.0704819240440322	77.04363151436618	-0.9724736325513537
479.57957957957956	0.01765097321579676	0.07350258310402918	75.34758898050247	-0.9753594001555003
479.87987987987987	0.01822657109939465	0.07052666798935797	75.3478500755437	-0.9794785104700973
480.1801801801802	0.019568802625975202	0.07112341205838936	74.24702375433732	-0.9764344398221037
480.4804804804805	0.020218910623855085	0.06938360124362566	75.30802466751176	-0.9795093281077103
480.7807807807808	0.0217304683571847	0.07090046447280077	74.17158061833122	-0.9800089201962524
481.0810810810811	0.02257728974065705	0.07208255804864272	74.82598042731784	-0.978339403243493
481.3813813813814	0.024400747322416566	0.07043435250449877	74.54755243337735	-0.9722924974367475
481.6816816816817	0.025307313398610764	0.06721891557627603	74.82950406511647	-0.975175919005659
481.98198198198196	0.027325875584195792	0.06663643303492811	76.31348593718629	-0.9769793174157113
482.28228228228227	0.02835072531964553	0.0644170847047307	76.55186859338782	-0.9785376937798648
482.5825825825826	0.03065640568155401	0.06706990697451208	77.4982273819573	-0.9794438489086726
482.8828828828829	0.031930046951395286	0.06814995955288793	77.65813521120769	-0.9763950279501771
483.1831831831832	0.03473182818459936	0.07056507066698546	78.79825302177066	-0.9740320276425825
483.4834834834835	0.03617552569717596	0.07155946810472265	78.83568303175657	-0.9737909976983269
483.7837837837838	0.03940214807747743	0.07217342736243476	78.23164149966071	-0.9718219814599861
484.0840840840841	0.04103272056424991	0.07381438972624282	78.20237139908853	-0.9710879758155329
484.38438438438436	0.04463465200063232	0.07567239523637023	79.25769653865277	-0.9726976025535345
484.68468468468467	0.046607675219683654	0.0758002058198434	78.81703227986928	-0.9702582733581967
484.984984984985	0.050722032891641324	0.07499899915964527	79.10630892249887	-0.9708078786146445
485.2852852852853	0.05297830372974028	0.07448482080620805	78.5503459832374	-0.9712609101691059
485.5855855855856	0.05773743171069639	0.07576430270502725	78.72746067043391	-0.9749803306758252
485.8858858858859	0.0603598730419096	0.07706566250631794	78.78159222396053	-0.9749298900578015
486.1861861861862	0.06602487827154295	0.07773848259642882	78.32610830534212	-0.974073665350805
486.4864864864865	0.06918312265461544	0.07876748321066385	78.36725046120294	-0.972703653037466
486.78678678678676	0.07568995346519003	0.07941857583332747	78.13520701892857	-0.9728064239588115
487.08708708708707	0.07919382224825881	0.08051757084276087	78.46337318174353	-0.9734732785570555
487.3873873873874	0.08685976504402974	0.08092550250484559	78.2251439238083	-0.9741747925763825
487.6876876876877	0.09097690055513712	0.08004641339541085	78.10396953396516	-0.9743387262440597
487.987987987988	0.09956745623343655	0.07931812263576431	78.53987191316746	-0.9756894260927993
488.2882882882883	0.10434128692126722	0.07955661785450936	78.5879045775181	-0.9754391339276939
488.5885885885886	0.11430416946094978	0.07821481647535143	78.68366635664272	-0.97531039256392
488.8888888888889	0.11954697051915082	0.0780266196346078	78.61528010296782	-0.9760016030364486
489.18918918918916	0.13084348274983496	0.07827921906151325	78.71456418439736	-0.9751405373024009
489.4894894894895	0.1367730584112106	0.07908506244933476	78.66623933677447	-0.9748239330658248
489.7897897897898	0.1492882055011577	0.0788021363981497	78.65877642995308	-0.9746016837948764
490.0900900900901	0.15580165094243126	0.07833950176476787	78.69794501999341	-0.9740928624097881
490.3903903903904	0.16923715153290372	0.07851616959237868	78.37059642135272	-0.9736015457168966
490.6906906906907	0.17622299915195136	0.07826954670634942	78.37169800390684	-0.973629791086604
490.990990990991	0.19042615047470268	0.07837985979503803	78.3634085422906	-0.9727082398963892
491.2912912912913	0.19764583513078735	0.07752122557215388	78.13244794072561	-0.9721996867005822
491.59159159159157	0.21189254306729524	0.0773530767305635	78.32914380244719	-0.9715988854264783
491.8918918918919	0.21912657051915085	0.07776945521762353	78.43692085480507	-0.9710182034474016
492.1921921921922	0.233706373693754	0.07853031540053988	78.57625494219398	-0.969442503543302
492.4924924924925	0.24072577269692488	0.07851665525617457	78.65346818788387	-0.9687735518979116
492.7927927927928	0.25479065735300954	0.07899036366584933	78.86071551818227	-0.9683300779166116
493.0930930930931	0.26156647011279416	0.07905712223090394	78.97380134101253	-0.9678755109071037
493.3933933933934	0.2745057325466566	0.08022152846841257	78.93119045352816	-0.9676252660360883
493.6936936936937	0.2807300436577677	0.08027386991792906	79.01851828269456	-0.9674799960584619
493.99399399399397	0.29236333366622963	0.0810666308173376	78.95200877973265	-0.966638552931923
494.2942942942943	0.2978271453678132	0.08133639092966319	78.89950423603972	-0.9662312614302271
494.5945945945946	0.30765999616146394	0.08174474671755415	79.09347450686684	-0.9652290164624234
494.8948948948949	0.3119801993974391	0.0821163844782844	79.20779276131056	-0.9646165596153672
495.1951951951952	0.31980798881542855	0.08209361392363997	79.2349424455423	-0.9642080027725474
495.4954954954955	0.32311724595828567	0.08296293669462679	79.2774344005071	-0.9638099670069429
495.7957957957958	0.32847256864823654	0.08376747810019818	79.35844822426846	-0.9632558030121336
496.0960960960961	0.3305254840535238	0.08391078816468342	79.26935354836156	-0.9631110595363568
496.39639639639637	0.3332047834630513	0.08384210725848301	79.28198796812478	-0.9630739327295189
496.6966966966967	0.3339139177932138	0.08371881153549728	79.29077403781409	-0.9628939332130692
496.996996996997	0.33369091990961586	0.08426919784236654	79.30121615620536	-0.9626898744277761
497.2972972972973	0.3329610193805153	0.084803714628317	79.34325769011312	-0.9625039464936737
497.5975975975976	0.3299196637635878	0.0843773649784562	79.46752424970819	-0.9618054194141955
497.8978978978979	0.3276722733487693	0.08449898820796985	79.45252607147604	-0.9618663394429714
498.1981981981982	0.32165601197310795	0.08414621770897597	79.44939352829465	-0.9622095374040939
498.4984984984985	0.3178760881022122	0.08401334112025449	79.51550832210712	-0.962254986098558
498.79879879879877	0.3093431008006249	0.08429721308752984	79.52449005524225	-0.9629070849336657
499.0990990990991	0.30435884259956664	0.08392934385478061	79.69165544069043	-0.9631441163722356
499.3993993993994	0.2932424245487768	0.08412143993205448	79.85380075572323	-0.9632751253922172
499.6996996996997	0.28715941608316825	0.08354331444125021	79.93857770667591	-0.9635552461523045
500.0	0.27424395053607464	0.08299645252217601	79.9478800277982	-0.9641394189441913
500.3003003003003	0.2602737326080286	0.08275783634888369	80.0933788067141	-0.9646943646708411
500.6006006006006	0.2529860383667624	0.08253842995176769	80.11198922293966	-0.9645697606842711
500.9009009009009	0.23777984272231056	0.082978998419137	80.07020078257939	-0.9654915216448196
501.20120120120123	0.2300688596535275	0.08278739120442215	79.84074585409974	-0.9654549275570157
501.5015015015015	0.2142264702355381	0.08201119568994582	79.84266971358616	-0.9670499251559451
501.8018018018018	0.20638047446834232	0.08242784953523896	79.84303382626449	-0.9675677071598205
502.1021021021021	0.19052992513924924	0.082347335000574	80.126271079831	-0.9671179023286681
502.4024024024024	0.18269779921332327	0.08235280190051557	80.31196594988266	-0.9666074157634218
502.7027027027027	0.16720948287257884	0.08208886012737743	80.70315067156058	-0.9667910510400222
503.003003003003	0.1596218119731079	0.0815193105348942	80.89614920395668	-0.9669014326210509
503.3033033033033	0.14475858334030742	0.08219685622874509	80.59542144884212	-0.9679820116552305
