SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Fri May 01 10:37:41 EST 2015
User: ocean
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB4E02642
Integration Time (usec): 150000 (USB4E02642)
Spectra Averaged: 1 (USB4E02642)
Boxcar Smoothing: 0 (USB4E02642)
Correct for Electrical Dark: No (USB4E02642)
Strobe/Lamp Enabled: No (USB4E02642)
Correct for Detector Non-linearity: No (USB4E02642)
Correct for Stray Light: No (USB4E02642)
Number of Pixels in Processed Spectrum: 3648
>>>>>begin processed spectral data<<<<<
179.22	1101.81
179.43	1101.81
179.65	1101.81
179.86	1058.80
180.08	1028.08
180.29	1398.76
180.51	1318.89
180.72	1300.46
180.94	1357.80
181.15	1159.15
181.37	1413.10
181.58	1259.50
181.80	1341.42
182.01	1286.12
182.23	1355.76
182.44	1406.95
182.66	1339.37
182.87	1284.08
183.09	1296.36
183.30	1198.06
183.52	1333.23
183.73	1302.51
183.95	1398.76
184.16	1232.88
184.38	1329.13
184.59	1292.27
184.81	1304.56
185.02	1429.48
185.24	1200.11
185.45	1316.84
185.67	1292.27
185.88	1325.04
186.10	1099.76
186.31	1279.98
186.53	1353.71
186.74	1263.60
186.96	1265.64
187.17	1288.17
187.39	1251.31
187.60	1236.97
187.81	1380.33
188.03	1374.19
188.24	1327.08
188.46	1308.65
188.67	1484.78
188.89	1275.88
189.10	1394.67
189.32	1343.47
189.53	1306.60
189.75	1345.52
189.96	1394.67
190.18	1269.74
190.39	1247.21
190.61	1349.61
190.82	1261.55
191.04	1390.57
191.25	1464.30
191.46	1327.08
191.68	1314.80
191.89	1368.04
192.11	1312.75
192.32	1218.54
192.54	1306.60
192.75	1236.97
192.97	1316.84
193.18	1349.61
193.40	1296.36
193.61	1331.18
193.83	1449.96
194.04	1308.65
194.25	1382.38
194.47	1347.56
194.68	1320.94
194.90	1267.69
195.11	1443.82
195.33	1284.08
195.54	1333.23
195.76	1419.24
195.97	1234.93
196.18	1374.19
196.40	1396.71
196.61	1282.03
196.83	1374.19
197.04	1263.60
197.26	1366.00
197.47	1310.70
197.69	1298.41
197.90	1298.41
198.11	1304.56
198.33	1384.43
198.54	1277.93
198.76	1429.48
198.97	1417.19
199.19	1279.98
199.40	1288.17
199.61	1255.40
199.83	1175.53
200.04	1382.38
200.26	1366.00
200.47	1271.79
200.69	1353.71
200.90	1380.33
201.11	1302.51
201.33	1212.40
201.54	1452.01
201.76	1345.52
201.97	1325.04
202.19	1310.70
202.40	1466.35
202.61	1325.04
202.83	1310.70
203.04	1372.14
203.26	1351.66
203.47	1271.79
203.68	1435.63
203.90	1300.46
204.11	1396.71
204.33	1279.98
204.54	1454.06
204.75	1347.56
204.97	1251.31
205.18	1241.07
205.40	1224.69
205.61	1386.47
205.83	1482.73
206.04	1243.12
206.25	1366.00
206.47	1443.82
206.68	1366.00
206.90	1333.23
207.11	1277.93
207.32	1222.64
207.54	1390.57
207.75	1386.47
207.97	1322.99
208.18	1353.71
208.39	1341.42
208.61	1265.64
208.82	1423.34
209.03	1292.27
209.25	1357.80
209.46	1386.47
209.68	1306.60
209.89	1253.36
210.10	1370.09
210.32	1312.75
210.53	1445.87
210.75	1456.11
210.96	1306.60
211.17	1318.89
211.39	1304.56
211.60	1263.60
211.82	1253.36
212.03	1329.13
212.24	1288.17
212.46	1288.17
212.67	1417.19
212.88	1236.97
213.10	1345.52
213.31	1284.08
213.53	1372.14
213.74	1368.04
213.95	1361.90
214.17	1312.75
214.38	1325.04
214.59	1380.33
