SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Fri May 01 10:29:36 EST 2015
User: ocean
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB4E02642
Integration Time (usec): 150000 (USB4E02642)
Spectra Averaged: 1 (USB4E02642)
Boxcar Smoothing: 0 (USB4E02642)
Correct for Electrical Dark: No (USB4E02642)
Strobe/Lamp Enabled: No (USB4E02642)
Correct for Detector Non-linearity: No (USB4E02642)
Correct for Stray Light: No (USB4E02642)
Number of Pixels in Processed Spectrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
179.22	1026.03
179.43	1026.03
179.65	1026.03
179.86	1044.46
180.08	1001.46
180.29	1308.65
180.51	1216.49
180.72	1267.69
180.94	1320.94
181.15	1255.40
181.37	1318.89
181.58	1175.53
181.80	1316.84
182.01	1316.84
182.23	1273.84
182.44	1339.37
182.66	1208.30
182.87	1222.64
183.09	1193.97
183.30	1255.40
183.52	1388.52
183.73	1185.77
183.95	1366.00
184.16	1286.12
184.38	1353.71
184.59	1300.46
184.81	1255.40
185.02	1322.99
185.24	1179.63
185.45	1234.93
185.67	1255.40
185.88	1368.04
186.10	1136.62
186.31	1265.64
186.53	1325.04
186.74	1146.86
186.96	1269.74
187.17	1316.84
187.39	1259.50
187.60	1208.30
187.81	1515.50
188.03	1363.95
188.24	1265.64
188.46	1222.64
188.67	1390.57
188.89	1249.26
189.10	1341.42
189.32	1294.32
189.53	1273.84
189.75	1404.91
189.96	1347.56
190.18	1259.50
190.39	1279.98
190.61	1253.36
190.82	1210.35
191.04	1417.19
191.25	1427.43
191.46	1310.70
191.68	1239.02
191.89	1335.28
192.11	1265.64
192.32	1269.74
192.54	1308.65
192.75	1296.36
192.97	1349.61
193.18	1294.32
193.40	1292.27
193.61	1306.60
193.83	1411.05
194.04	1339.37
194.25	1292.27
194.47	1460.20
194.68	1247.21
194.90	1251.31
195.11	1374.19
195.33	1320.94
195.54	1380.33
195.76	1374.19
195.97	1284.08
196.18	1294.32
196.40	1390.57
196.61	1236.97
196.83	1345.52
197.04	1269.74
197.26	1400.81
197.47	1351.66
197.69	1251.31
197.90	1329.13
198.11	1292.27
198.33	1271.79
198.54	1275.88
198.76	1396.71
198.97	1413.10
199.19	1292.27
199.40	1277.93
199.61	1236.97
199.83	1275.88
200.04	1359.85
200.26	1312.75
200.47	1292.27
200.69	1275.88
200.90	1390.57
201.11	1325.04
201.33	1191.92
201.54	1454.06
201.76	1302.51
201.97	1247.21
202.19	1341.42
202.40	1382.38
202.61	1304.56
202.83	1247.21
203.04	1271.79
203.26	1402.86
203.47	1310.70
203.68	1439.72
203.90	1269.74
204.11	1372.14
204.33	1257.45
204.54	1380.33
204.75	1277.93
204.97	1304.56
205.18	1224.69
205.40	1257.45
205.61	1241.07
205.83	1521.64
206.04	1226.73
206.25	1331.18
206.47	1390.57
206.68	1368.04
206.90	1288.17
207.11	1259.50
207.32	1103.86
207.54	1333.23
207.75	1361.90
207.97	1251.31
208.18	1396.71
208.39	1357.80
208.61	1335.28
208.82	1417.19
209.03	1325.04
209.25	1372.14
209.46	1402.86
209.68	1210.35
209.89	1271.79
210.10	1284.08
210.32	1316.84
210.53	1316.84
210.75	1413.10
210.96	1148.91
211.17	1275.88
211.39	1224.69
211.60	1247.21
211.82	1189.87
212.03	1214.45
212.24	1210.35
212.46	1269.74
212.67	1333.23
212.88	1206.25
213.10	1249.26
213.31	1298.41
213.53	1349.61
213.74	1366.00
213.95	1347.56
214.17	1312.75
214.38	1355.76
214.59	1349.61
214.81	1376.24
215.02	1335.28
215.23	1300.46
215.45	1251.31
215.66	1275.88
215.88	1400.81
216.09	1267.69
216.30	1302.51
216.52	1390.57
216.73	1255.40
216.94	1355.76
217.16	1329.13
217.37	1464.30
217.58	1234.93
217.80	1390.57
218.01	1263.60
218.22	1402.86
218.44	1259.50
218.65	1318.89
218.87	1216.49
219.08	1351.66
219.29	1370.09
219.51	1382.38
219.72	1302.51
219.93	1292.27
220.15	1456.11
220.36	1204.21
220.57	1361.90
220.79	1253.36
221.00	1277.93
221.21	1429.48
221.43	1349.61
221.64	1193.97
221.85	1314.80
222.07	1341.42
222.28	1273.84
222.49	1314.80
222.71	1241.07
222.92	1259.50
223.13	1210.35
223.35	1292.27
223.56	1298.41
223.77	1282.03
223.99	1320.94
224.20	1406.95
224.41	1236.97
224.63	1400.81
224.84	1394.67
225.05	1398.76
225.27	1372.14
225.48	1447.91
225.69	1318.89
225.91	1230.83
226.12	1247.21
226.33	1466.35
226.55	1224.69
226.76	1269.74
226.97	1312.75
227.19	1316.84
227.40	1249.26
227.61	1300.46
227.82	1302.51
228.04	1220.59
228.25	1284.08
228.46	1275.88
228.68	1339.37
228.89	1357.80
229.10	1302.51
229.32	1306.60
229.53	1265.64
229.74	1351.66
229.96	1363.95
230.17	1263.60
230.38	1501.16
230.59	1273.84
230.81	1230.83
231.02	1226.73
231.23	1210.35
231.45	1302.51
231.66	1251.31
231.87	1292.27
232.09	1329.13
232.30	1327.08
232.51	1417.19
232.72	1279.98
232.94	1122.29
233.15	1419.24
233.36	1255.40
233.58	1298.41
233.79	1241.07
234.00	1335.28
234.21	1359.85
234.43	1265.64
234.64	1312.75
234.85	1337.32
235.07	1259.50
235.28	1312.75
235.49	1263.60
235.70	1437.67
235.92	1318.89
236.13	1273.84
236.34	1353.71
236.56	1191.92
236.77	1304.56
236.98	1302.51
237.19	1300.46
237.41	1361.90
237.62	1267.69
237.83	1429.48
238.04	1394.67
238.26	1314.80
238.47	1380.33
238.68	1341.42
238.89	1245.16
239.11	1394.67
239.32	1300.46
239.53	1355.76
239.75	1241.07
239.96	1247.21
240.17	1222.64
240.38	1257.45
240.60	1277.93
240.81	1271.79
241.02	1423.34
241.23	1261.55
241.45	1388.52
241.66	1222.64
241.87	1351.66
242.08	1343.47
242.30	1251.31
242.51	1251.31
242.72	1290.22
242.93	1230.83
243.15	1318.89
243.36	1406.95
243.57	1236.97
243.78	1347.56
244.00	1308.65
244.21	1204.21
244.42	1298.41
244.63	1392.62
244.85	1296.36
245.06	1302.51
245.27	1413.10
245.48	1290.22
245.70	1347.56
245.91	1423.34
246.12	1271.79
246.33	1349.61
246.54	1460.20
246.76	1300.46
246.97	1341.42
247.18	1226.73
247.39	1216.49
247.61	1404.91
247.82	1302.51
248.03	1259.50
248.24	1363.95
248.45	1345.52
248.67	1359.85
248.88	1261.55
249.09	1230.83
249.30	1382.38
249.52	1372.14
249.73	1308.65
249.94	1310.70
250.15	1300.46
250.36	1277.93
250.58	1460.20
250.79	1363.95
251.00	1306.60
251.21	1380.33
251.43	1292.27
251.64	1462.25
251.85	1232.88
252.06	1304.56
252.27	1380.33
252.49	1277.93
252.70	1302.51
252.91	1271.79
253.12	1181.68
253.33	1304.56
253.55	1251.31
253.76	1245.16
253.97	1320.94
254.18	1308.65
254.39	1349.61
254.61	1236.97
254.82	1349.61
255.03	1380.33
255.24	1366.00
255.45	1296.36
255.67	1312.75
255.88	1359.85
256.09	1318.89
256.30	1296.36
256.51	1398.76
256.73	1282.03
256.94	1226.73
257.15	1368.04
257.36	1284.08
257.57	1386.47
257.78	1263.60
258.00	1333.23
258.21	1392.62
258.42	1290.22
258.63	1325.04
258.84	1257.45
259.06	1253.36
259.27	1294.32
259.48	1320.94
259.69	1368.04
259.90	1249.26
260.11	1396.71
260.33	1241.07
260.54	1302.51
260.75	1325.04
260.96	1331.18
261.17	1366.00
261.38	1400.81
261.60	1363.95
261.81	1277.93
262.02	1316.84
262.23	1288.17
262.44	1409.00
262.65	1292.27
262.87	1286.12
263.08	1329.13
263.29	1284.08
263.50	1314.80
263.71	1322.99
263.92	1245.16
264.13	1382.38
264.35	1275.88
264.56	1271.79
264.77	1368.04
264.98	1230.83
265.19	1181.68
265.40	1312.75
265.62	1325.04
265.83	1374.19
266.04	1335.28
266.25	1316.84
266.46	1247.21
266.67	1398.76
266.88	1302.51
267.10	1236.97
267.31	1249.26
267.52	1282.03
267.73	1255.40
267.94	1251.31
268.15	1204.21
268.36	1243.12
268.57	1445.87
268.79	1355.76
269.00	1302.51
269.21	1263.60
269.42	1267.69
269.63	1196.01
269.84	1253.36
270.05	1163.25
270.27	1314.80
270.48	1284.08
270.69	1239.02
270.90	1265.64
271.11	1337.32
271.32	1366.00
271.53	1255.40
271.74	1286.12
271.96	1376.24
272.17	1234.93
272.38	1368.04
272.59	1230.83
272.80	1292.27
273.01	1320.94
273.22	1255.40
273.43	1368.04
273.64	1267.69
273.86	1437.67
274.07	1322.99
274.28	1282.03
274.49	1337.32
274.70	1404.91
274.91	1372.14
275.12	1390.57
275.33	1257.45
275.54	1316.84
275.76	1331.18
275.97	1251.31
276.18	1277.93
276.39	1306.60
276.60	1288.17
276.81	1435.63
277.02	1314.80
277.23	1226.73
277.44	1351.66
277.65	1275.88
277.86	1296.36
278.08	1359.85
278.29	1355.76
278.50	1425.39
278.71	1249.26
278.92	1284.08
279.13	1239.02
279.34	1265.64
279.55	1251.31
279.76	1327.08
279.97	1331.18
280.18	1431.53
280.40	1427.43
280.61	1255.40
280.82	1398.76
281.03	1232.88
281.24	1400.81
281.45	1267.69
281.66	1234.93
281.87	1343.47
282.08	1316.84
282.29	1392.62
282.50	1181.68
282.71	1216.49
282.92	1411.05
283.13	1404.91
283.35	1325.04
283.56	1396.71
283.77	1193.97
283.98	1271.79
284.19	1300.46
284.40	1210.35
284.61	1261.55
284.82	1402.86
285.03	1392.62
285.24	1245.16
285.45	1239.02
285.66	1306.60
285.87	1292.27
286.08	1271.79
286.29	1413.10
286.50	1230.83
286.71	1302.51
286.93	1304.56
287.14	1316.84
