SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Fri May 01 10:30:07 EST 2015
User: ocean
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB4E02642
Integration Time (usec): 150000 (USB4E02642)
Spectra Averaged: 1 (USB4E02642)
Boxcar Smoothing: 0 (USB4E02642)
Correct for Electrical Dark: No (USB4E02642)
Strobe/Lamp Enabled: No (USB4E02642)
Correct for Detector Non-linearity: No (USB4E02642)
Correct for Stray Light: No (USB4E02642)
Number of Pixels in Processed Spectrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
179.22	1062.90
179.43	1062.90
179.65	1062.90
179.86	960.50
180.08	1050.61
180.29	1329.13
180.51	1218.54
180.72	1292.27
180.94	1271.79
181.15	1259.50
181.37	1398.76
181.58	1157.10
181.80	1275.88
182.01	1230.83
182.23	1363.95
182.44	1320.94
182.66	1316.84
182.87	1288.17
183.09	1243.12
183.30	1263.60
183.52	1322.99
183.73	1370.09
183.95	1372.14
184.16	1245.16
184.38	1304.56
184.59	1236.97
184.81	1341.42
185.02	1277.93
185.24	1226.73
185.45	1335.28
185.67	1273.84
185.88	1378.28
186.10	1124.33
186.31	1251.31
186.53	1273.84
186.74	1212.40
186.96	1304.56
187.17	1255.40
187.39	1202.16
187.60	1296.36
187.81	1402.86
188.03	1378.28
188.24	1259.50
188.46	1314.80
188.67	1476.59
188.89	1210.35
189.10	1411.05
189.32	1351.66
189.53	1286.12
189.75	1300.46
189.96	1366.00
190.18	1316.84
190.39	1230.83
190.61	1304.56
190.82	1298.41
191.04	1394.67
191.25	1425.39
191.46	1363.95
191.68	1314.80
191.89	1368.04
192.11	1247.21
192.32	1249.26
192.54	1320.94
192.75	1273.84
192.97	1421.29
193.18	1343.47
193.40	1304.56
193.61	1423.34
193.83	1341.42
194.04	1355.76
194.25	1366.00
194.47	1376.24
194.68	1390.57
194.90	1320.94
195.11	1370.09
195.33	1288.17
195.54	1366.00
195.76	1320.94
195.97	1288.17
196.18	1255.40
196.40	1347.56
196.61	1304.56
196.83	1349.61
197.04	1277.93
197.26	1417.19
197.47	1279.98
197.69	1212.40
197.90	1271.79
198.11	1312.75
198.33	1277.93
198.54	1302.51
198.76	1347.56
198.97	1415.15
199.19	1271.79
199.40	1304.56
199.61	1159.15
199.83	1222.64
200.04	1359.85
200.26	1267.69
200.47	1304.56
200.69	1347.56
200.90	1329.13
201.11	1200.11
201.33	1230.83
201.54	1398.76
201.76	1345.52
201.97	1284.08
202.19	1329.13
202.40	1355.76
202.61	1341.42
202.83	1329.13
203.04	1374.19
203.26	1292.27
203.47	1316.84
203.68	1411.05
203.90	1304.56
204.11	1333.23
204.33	1165.29
204.54	1374.19
204.75	1310.70
204.97	1279.98
205.18	1247.21
205.40	1269.74
205.61	1241.07
205.83	1501.16
206.04	1292.27
206.25	1339.37
206.47	1331.18
206.68	1421.29
206.90	1320.94
207.11	1210.35
207.32	1148.91
207.54	1300.46
207.75	1351.66
207.97	1224.69
208.18	1210.35
208.39	1363.95
208.61	1298.41
208.82	1447.91
209.03	1398.76
209.25	1417.19
209.46	1320.94
209.68	1284.08
209.89	1263.60
210.10	1382.38
210.32	1320.94
210.53	1288.17
210.75	1433.58
210.96	1277.93
211.17	1247.21
211.39	1345.52
211.60	1286.12
211.82	1267.69
212.03	1290.22
212.24	1234.93
212.46	1327.08
212.67	1333.23
212.88	1216.49
213.10	1245.16
213.31	1341.42
213.53	1402.86
213.74	1357.80
213.95	1312.75
