SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Fri May 01 10:35:44 EST 2015
User: ocean
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB4E02642
Integration Time (usec): 150000 (USB4E02642)
Spectra Averaged: 1 (USB4E02642)
Boxcar Smoothing: 0 (USB4E02642)
Correct for Electrical Dark: No (USB4E02642)
Strobe/Lamp Enabled: No (USB4E02642)
Correct for Detector Non-linearity: No (USB4E02642)
Correct for Stray Light: No (USB4E02642)
Number of Pixels in Processed Spectrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
179.22	1050.61
179.43	1050.61
179.65	1050.61
179.86	1048.56
180.08	1064.94
180.29	1337.32
180.51	1257.45
180.72	1382.38
180.94	1279.98
181.15	1220.59
181.37	1316.84
181.58	1228.78
181.80	1228.78
182.01	1251.31
182.23	1396.71
182.44	1318.89
182.66	1226.73
182.87	1290.22
183.09	1228.78
183.30	1224.69
183.52	1286.12
183.73	1282.03
183.95	1449.96
184.16	1267.69
184.38	1366.00
184.59	1304.56
184.81	1267.69
185.02	1339.37
185.24	1232.88
185.45	1310.70
185.67	1322.99
185.88	1331.18
186.10	1185.77
186.31	1243.12
186.53	1318.89
186.74	1267.69
186.96	1290.22
187.17	1312.75
187.39	1251.31
187.60	1325.04
187.81	1478.63
188.03	1345.52
188.24	1292.27
188.46	1308.65
188.67	1421.29
188.89	1196.01
189.10	1415.15
189.32	1331.18
189.53	1308.65
189.75	1363.95
189.96	1464.30
190.18	1390.57
190.39	1216.49
190.61	1304.56
190.82	1230.83
191.04	1392.62
191.25	1490.92
191.46	1337.32
191.68	1273.84
191.89	1380.33
192.11	1306.60
192.32	1392.62
192.54	1191.92
192.75	1282.03
192.97	1288.17
193.18	1325.04
193.40	1359.85
193.61	1366.00
193.83	1423.34
194.04	1337.32
194.25	1351.66
194.47	1349.61
194.68	1339.37
194.90	1249.26
195.11	1335.28
195.33	1279.98
195.54	1376.24
195.76	1327.08
195.97	1306.60
196.18	1380.33
196.40	1417.19
196.61	1296.36
196.83	1433.58
